id,run_id,input_video,bitrate,speed,t_received,t_assigned,t_dwnld_start,t_tc_start,t_upld_start,t_completed,name,node,t_diff_wait,t_diff_wait_assigned,t_diff_dwnld,t_diff_tc,t_diff_upld,load1_min,load1_avg,load1_max,used_mem_min,used_mem_avg,used_mem_max
7bef3d4671f84ca7b98cc2a46b24983c,1e1a04873a9c4c73a0a3ccb704d5d045,vid-02.mp4,500,ultrafast,2024-12-15 23:04:50.497797,2024-12-15 23:04:51.566583,2024-12-15 23:04:51.579114,2024-12-15 23:04:51.904236,2024-12-15 23:05:34.052115,2024-12-15 23:05:34.175228,tc-pod-3,k8s-worker-3,0 days 00:00:01.068786,0 days 00:00:00.012531,0 days 00:00:00.325122,0 days 00:00:42.147879,0 days 00:00:00.123113,0.06,0.76,1.7,1.26,1.27,1.27
db137b78ce314ab2bf0aa3b3d1375de1,1e1a04873a9c4c73a0a3ccb704d5d045,vid-03.mp4,500,ultrafast,2024-12-15 23:04:50.997049,2024-12-15 23:04:51.950247,2024-12-15 23:04:51.957894,2024-12-15 23:04:52.565932,2024-12-15 23:06:37.880189,2024-12-15 23:06:38.046518,tc-pod-4,k8s-worker-2,0 days 00:00:00.953198,0 days 00:00:00.007647,0 days 00:00:00.608038,0 days 00:01:45.314257,0 days 00:00:00.166329,0.06,2.08,4.14,2.09,2.12,2.13
5cbdcf93f3a5494bacaff905159d1dcc,1e1a04873a9c4c73a0a3ccb704d5d045,vid-04.mp4,500,ultrafast,2024-12-15 23:04:51.498454,2024-12-15 23:05:34.204371,2024-12-15 23:05:34.216025,2024-12-15 23:05:34.515441,2024-12-15 23:06:20.835017,2024-12-15 23:06:20.945401,tc-pod-3,k8s-worker-3,0 days 00:00:42.705917,0 days 00:00:00.011654,0 days 00:00:00.299416,0 days 00:00:46.319576,0 days 00:00:00.110384,2.46,3.38,3.99,1.26,1.27,1.27
0d2698a999f0478abd8b1cf43bf8304c,1e1a04873a9c4c73a0a3ccb704d5d045,vid-05.mp4,500,ultrafast,2024-12-15 23:04:51.996053,2024-12-15 23:06:20.972719,2024-12-15 23:06:20.992224,2024-12-15 23:06:21.658312,2024-12-15 23:08:06.719151,2024-12-15 23:08:06.863852,tc-pod-3,k8s-worker-3,0 days 00:01:28.976666,0 days 00:00:00.019505,0 days 00:00:00.666088,0 days 00:01:45.060839,0 days 00:00:00.144701,3.2,4.11,4.82,2.17,2.2,2.22
62d952580cc64922bfb92dbd8ff3f096,1e1a04873a9c4c73a0a3ccb704d5d045,vid-06.mp4,500,ultrafast,2024-12-15 23:04:52.496639,2024-12-15 23:06:38.074063,2024-12-15 23:06:38.085976,2024-12-15 23:06:38.896511,2024-12-15 23:08:27.049793,2024-12-15 23:08:27.186793,tc-pod-4,k8s-worker-2,0 days 00:01:45.577424,0 days 00:00:00.011913,0 days 00:00:00.810535,0 days 00:01:48.153282,0 days 00:00:00.137000,3.16,4.23,5.1,2.08,2.12,2.14
99dbfa5daa814ecdb2ce26997815ef25,d602fba3400d4d719e7aa428a2e52d5b,vid-01.mp4,500,ultrafast,2024-12-15 23:12:03.637817,2024-12-15 23:12:05.147581,2024-12-15 23:12:05.162387,2024-12-15 23:12:06.260527,2024-12-15 23:13:47.576779,2024-12-15 23:13:47.678934,tc-pod-3,k8s-worker-3,0 days 00:00:01.509764,0 days 00:00:00.014806,0 days 00:00:01.098140,0 days 00:01:41.316252,0 days 00:00:00.102155,1.41,2.8,3.87,0.89,2.07,2.21
3d878865ee4446cd8d7439b6051d18f0,d602fba3400d4d719e7aa428a2e52d5b,vid-02.mp4,500,ultrafast,2024-12-15 23:12:04.090453,2024-12-15 23:12:05.264709,2024-12-15 23:12:05.275847,2024-12-15 23:12:05.935383,2024-12-15 23:12:52.848978,2024-12-15 23:12:52.977018,tc-pod-4,k8s-worker-2,0 days 00:00:01.174256,0 days 00:00:00.011138,0 days 00:00:00.659536,0 days 00:00:46.913595,0 days 00:00:00.128040,0.79,2.05,3.22,0.79,1.12,1.2
afcd93741c2c42568abc83743f47d951,d602fba3400d4d719e7aa428a2e52d5b,vid-03.mp4,500,ultrafast,2024-12-15 23:12:04.587256,2024-12-15 23:12:53.012382,2024-12-15 23:12:53.026220,2024-12-15 23:12:53.574605,2024-12-15 23:14:33.142219,2024-12-15 23:14:33.252900,tc-pod-4,k8s-worker-2,0 days 00:00:48.425126,0 days 00:00:00.013838,0 days 00:00:00.548385,0 days 00:01:39.567614,0 days 00:00:00.110681,2.49,3.62,4.88,2.09,2.12,2.14
6f64c36997be42ddb99e582a2308512a,d602fba3400d4d719e7aa428a2e52d5b,vid-04.mp4,500,ultrafast,2024-12-15 23:12:05.088007,2024-12-15 23:13:47.699907,2024-12-15 23:13:47.711320,2024-12-15 23:13:48.008598,2024-12-15 23:14:28.917124,2024-12-15 23:14:29.021165,tc-pod-3,k8s-worker-3,0 days 00:01:42.611900,0 days 00:00:00.011413,0 days 00:00:00.297278,0 days 00:00:40.908526,0 days 00:00:00.104041,2.93,3.43,4.06,1.28,1.51,2.22
e6bb34c6e3264e05bf3d428bb560b757,c1f76b4b0e1c49a296d74c13449dea9e,vid-01.mp4,500,ultrafast,2024-12-15 23:15:26.697123,2024-12-15 23:15:27.436252,2024-12-15 23:15:27.450038,2024-12-15 23:15:27.594038,2024-12-15 23:17:49.359540,2024-12-15 23:17:49.443348,tc-pod-1,k8s-worker-1,0 days 00:00:00.739129,0 days 00:00:00.013786,0 days 00:00:00.144000,0 days 00:02:21.765502,0 days 00:00:00.083808,0.08,11.12,16.73,1.09,3.68,5.12
0b908a8e076642f99515f6e67a2db54e,c1f76b4b0e1c49a296d74c13449dea9e,vid-02.mp4,500,ultrafast,2024-12-15 23:15:27.137429,2024-12-15 23:15:28.232065,2024-12-15 23:15:28.238987,2024-12-15 23:15:28.569319,2024-12-15 23:15:57.271877,2024-12-15 23:15:57.385559,tc-pod-3,k8s-worker-2,0 days 00:00:01.094636,0 days 00:00:00.006922,0 days 00:00:00.330332,0 days 00:00:28.702558,0 days 00:00:00.113682,2.86,3.64,4.43,1.06,1.55,2.53
